Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_4_38,VGND,li1,23.6900,21.7600,0.000010
FILLER_4_35,VGND,li1,22.3100,21.7600,0.000011
FILLER_4_32,VGND,li1,20.9300,21.7600,0.000011
FILLER_4_29,VGND,li1,19.5500,21.7600,0.000011
FILLER_4_27,VGND,li1,18.1700,21.7600,0.000011
FILLER_4_24,VGND,li1,17.2500,21.7600,0.000011
FILLER_4_21,VGND,li1,15.8700,21.7600,0.000011
FILLER_4_11,VGND,li1,10.8100,21.7600,0.000011
FILLER_3_133,VGND,li1,66.9300,21.7600,0.000031
FILLER_3_130,VGND,li1,66.0100,21.7600,0.000031
FILLER_3_101,VGND,li1,52.2100,21.7600,0.000028
FILLER_3_75,VGND,li1,40.4800,21.7600,0.000023
FILLER_3_72,VGND,li1,39.3300,21.7600,0.000022
FILLER_3_69,VGND,li1,37.9500,21.7600,0.000022
FILLER_3_66,VGND,li1,36.5700,21.7600,0.000021
FILLER_3_39,VGND,li1,24.1500,21.7600,0.000010
FILLER_3_36,VGND,li1,22.7700,21.7600,0.000011
FILLER_3_33,VGND,li1,21.3900,21.7600,0.000011
FILLER_3_30,VGND,li1,20.0100,21.7600,0.000011
FILLER_3_20,VGND,li1,14.9500,21.7600,0.000011
FILLER_3_17,VGND,li1,14.0300,21.7600,0.000011
FILLER_3_14,VGND,li1,12.6500,21.7600,0.000011
FILLER_3_6,VGND,li1,8.9700,21.7600,0.000011
FILLER_3_3,VGND,li1,7.5900,21.7600,0.000011
FILLER_2_132,VGND,li1,66.7000,16.3200,0.000035
FILLER_2_105,VGND,li1,54.0500,16.3200,0.000033
FILLER_2_96,VGND,li1,50.1400,16.3200,0.000031
FILLER_2_93,VGND,li1,48.9900,16.3200,0.000031
FILLER_2_83,VGND,li1,43.9300,16.3200,0.000029
FILLER_2_80,VGND,li1,43.0100,16.3200,0.000029
FILLER_2_77,VGND,li1,41.6300,16.3200,0.000027
FILLER_2_74,VGND,li1,40.2500,16.3200,0.000026
FILLER_2_71,VGND,li1,38.8700,16.3200,0.000026
FILLER_2_68,VGND,li1,37.4900,16.3200,0.000025
FILLER_2_32,VGND,li1,20.4700,16.3200,0.000019
FILLER_2_29,VGND,li1,19.5500,16.3200,0.000020
FILLER_2_27,VGND,li1,18.1700,16.3200,0.000021
FILLER_2_3,VGND,li1,7.3600,16.3200,0.000022
FILLER_1_133,VGND,li1,66.9300,16.3200,0.000035
FILLER_1_130,VGND,li1,66.0100,16.3200,0.000035
FILLER_1_127,VGND,li1,64.6300,16.3200,0.000035
FILLER_1_124,VGND,li1,63.2500,16.3200,0.000035
FILLER_1_121,VGND,li1,61.8700,16.3200,0.000035
FILLER_1_110,VGND,li1,56.5800,16.3200,0.000033
FILLER_1_107,VGND,li1,55.4300,16.3200,0.000033
FILLER_1_104,VGND,li1,54.0500,16.3200,0.000033
FILLER_1_101,VGND,li1,52.6700,16.3200,0.000032
FILLER_1_98,VGND,li1,51.2900,16.3200,0.000032
FILLER_1_95,VGND,li1,49.9100,16.3200,0.000031
FILLER_1_75,VGND,li1,40.7100,16.3200,0.000027
FILLER_1_72,VGND,li1,39.3300,16.3200,0.000026
FILLER_1_69,VGND,li1,37.9500,16.3200,0.000025
FILLER_1_66,VGND,li1,36.5700,16.3200,0.000024
FILLER_1_63,VGND,li1,35.1900,16.3200,0.000024
FILLER_1_60,VGND,li1,33.8100,16.3200,0.000023
FILLER_1_57,VGND,li1,32.4300,16.3200,0.000021
FILLER_1_55,VGND,li1,31.0500,16.3200,0.000021
FILLER_1_38,VGND,li1,23.6900,16.3200,0.000018
FILLER_1_20,VGND,li1,14.9500,16.3200,0.000021
FILLER_1_9,VGND,li1,10.1200,16.3200,0.000022
FILLER_1_6,VGND,li1,8.9700,16.3200,0.000022
FILLER_1_3,VGND,li1,7.5900,16.3200,0.000022
FILLER_0_131,VGND,li1,66.4700,10.8800,0.000001
FILLER_0_128,VGND,li1,65.0900,10.8800,0.000001
FILLER_0_125,VGND,li1,63.7100,10.8800,0.000001
FILLER_0_122,VGND,li1,62.3300,10.8800,0.000001
FILLER_0_119,VGND,li1,60.9500,10.8800,0.000001
FILLER_0_116,VGND,li1,59.5700,10.8800,0.000001
FILLER_0_113,VGND,li1,58.1900,10.8800,0.000001
FILLER_0_109,VGND,li1,56.3500,10.8800,0.000001
FILLER_0_106,VGND,li1,54.9700,10.8800,0.000001
FILLER_0_103,VGND,li1,53.5900,10.8800,0.000001
FILLER_0_100,VGND,li1,52.2100,10.8800,0.000001
FILLER_0_97,VGND,li1,50.8300,10.8800,0.000001
FILLER_0_94,VGND,li1,49.4500,10.8800,0.000001
FILLER_0_91,VGND,li1,48.0700,10.8800,0.000001
FILLER_0_88,VGND,li1,46.6900,10.8800,0.000001
FILLER_0_85,VGND,li1,45.3100,10.8800,0.000001
FILLER_0_83,VGND,li1,43.9300,10.8800,0.000001
FILLER_0_80,VGND,li1,43.0100,10.8800,0.000001
FILLER_0_77,VGND,li1,41.6300,10.8800,0.000001
FILLER_0_74,VGND,li1,40.2500,10.8800,0.000001
FILLER_0_71,VGND,li1,38.8700,10.8800,0.000001
FILLER_0_68,VGND,li1,37.4900,10.8800,0.000001
FILLER_0_65,VGND,li1,36.1100,10.8800,0.000001
FILLER_0_37,VGND,li1,23.2300,10.8800,0.000001
FILLER_0_27,VGND,li1,18.1700,10.8800,0.000001
FILLER_0_15,VGND,li1,13.1100,10.8800,0.000001
FILLER_0_12,VGND,li1,11.7300,10.8800,0.000001
FILLER_0_9,VGND,li1,10.3500,10.8800,0.000001
FILLER_0_6,VGND,li1,8.9700,10.8800,0.000001
FILLER_0_3,VGND,li1,7.5900,10.8800,0.000001
clkload2,VGND,li1,47.1500,54.4000,0.000039
clkload1,VGND,li1,24.3800,54.4000,0.000019
clkload0,VGND,li1,25.9900,27.2000,0.000051
clkbuf_2_3__f_clk,VGND,li1,48.7600,59.8400,0.000094
clkbuf_2_2__f_clk,VGND,li1,26.6800,59.8400,0.000050
clkbuf_2_1__f_clk,VGND,li1,50.1400,27.2000,0.000107
clkbuf_2_0__f_clk,VGND,li1,28.0600,27.2000,0.000063
clkbuf_0_clk,VGND,li1,38.6400,43.5200,0.000059
output12,VGND,li1,8.7400,38.0800,0.000006
output11,VGND,li1,8.7400,48.9600,0.000019
input10,VGND,li1,12.4200,48.9600,0.000019
input9,VGND,li1,8.7400,43.5200,0.000029
input8,VGND,li1,8.7400,38.0800,0.000006
input7,VGND,li1,8.7400,32.6400,0.000021
input6,VGND,li1,8.7400,21.7600,0.000011
input5,VGND,li1,20.7000,10.8800,0.000001
input4,VGND,li1,25.7600,10.8800,0.000001
input3,VGND,li1,33.5800,10.8800,0.000001
input2,VGND,li1,29.4400,10.8800,0.000001
input1,VGND,li1,8.7400,43.5200,0.000029
TAP_TAPCELL_ROW_22_95,VGND,li1,57.2700,71.0110,0.000000
TAP_TAPCELL_ROW_22_94,VGND,li1,44.3900,71.0110,0.000000
TAP_TAPCELL_ROW_22_93,VGND,li1,31.5100,71.0110,0.000000
TAP_TAPCELL_ROW_22_92,VGND,li1,18.6300,71.0110,0.000000
TAP_TAPCELL_ROW_21_91,VGND,li1,57.2700,70.4280,0.000000
TAP_TAPCELL_ROW_21_90,VGND,li1,31.5100,70.4280,0.000000
TAP_TAPCELL_ROW_20_89,VGND,li1,44.3900,65.5710,0.000046
TAP_TAPCELL_ROW_20_88,VGND,li1,18.6300,65.5710,0.000029
TAP_TAPCELL_ROW_19_87,VGND,li1,57.2700,64.9880,0.000055
TAP_TAPCELL_ROW_19_86,VGND,li1,31.5100,64.9880,0.000032
TAP_TAPCELL_ROW_18_85,VGND,li1,44.3900,60.1310,0.000084
TAP_TAPCELL_ROW_18_84,VGND,li1,18.6300,60.1310,0.000040
TAP_TAPCELL_ROW_17_83,VGND,li1,57.2700,59.5480,0.000094
TAP_TAPCELL_ROW_17_82,VGND,li1,31.5100,59.5480,0.000057
TAP_TAPCELL_ROW_16_81,VGND,li1,44.3900,54.6910,0.000035
TAP_TAPCELL_ROW_16_80,VGND,li1,18.6300,54.6910,0.000021
TAP_TAPCELL_ROW_15_79,VGND,li1,57.2700,54.1080,0.000040
TAP_TAPCELL_ROW_15_78,VGND,li1,31.5100,54.1080,0.000025
TAP_TAPCELL_ROW_14_77,VGND,li1,44.3900,49.2510,0.000026
TAP_TAPCELL_ROW_14_76,VGND,li1,18.6300,49.2510,0.000017
TAP_TAPCELL_ROW_13_75,VGND,li1,57.2700,48.6680,0.000030
TAP_TAPCELL_ROW_13_74,VGND,li1,31.5100,48.6680,0.000019
TAP_TAPCELL_ROW_12_73,VGND,li1,44.3900,43.8110,0.000060
TAP_TAPCELL_ROW_12_72,VGND,li1,18.6300,43.8110,0.000028
TAP_TAPCELL_ROW_11_71,VGND,li1,57.2700,43.2280,0.000060
TAP_TAPCELL_ROW_11_70,VGND,li1,31.5100,43.2280,0.000043
TAP_TAPCELL_ROW_10_69,VGND,li1,44.3900,38.3710,0.000006
TAP_TAPCELL_ROW_10_68,VGND,li1,18.6300,38.3710,0.000005
TAP_TAPCELL_ROW_9_67,VGND,li1,57.2700,37.7880,0.000006
TAP_TAPCELL_ROW_9_66,VGND,li1,31.5100,37.7880,0.000006
TAP_TAPCELL_ROW_8_65,VGND,li1,44.3900,32.9310,0.000034
TAP_TAPCELL_ROW_8_64,VGND,li1,18.6300,32.9310,0.000018
TAP_TAPCELL_ROW_7_63,VGND,li1,57.2700,32.3480,0.000042
TAP_TAPCELL_ROW_7_62,VGND,li1,31.5100,32.3480,0.000023
TAP_TAPCELL_ROW_6_61,VGND,li1,44.3900,27.4910,0.000097
TAP_TAPCELL_ROW_6_60,VGND,li1,18.6300,27.4910,0.000054
TAP_TAPCELL_ROW_5_59,VGND,li1,57.2700,26.9080,0.000107
TAP_TAPCELL_ROW_5_58,VGND,li1,31.5100,26.9080,0.000069
TAP_TAPCELL_ROW_4_57,VGND,li1,44.3900,22.0510,0.000025
TAP_TAPCELL_ROW_4_56,VGND,li1,18.6300,22.0510,0.000011
TAP_TAPCELL_ROW_3_55,VGND,li1,57.2700,21.4680,0.000030
TAP_TAPCELL_ROW_3_54,VGND,li1,31.5100,21.4680,0.000018
TAP_TAPCELL_ROW_2_53,VGND,li1,44.3900,16.6110,0.000029
TAP_TAPCELL_ROW_2_52,VGND,li1,18.6300,16.6110,0.000020
TAP_TAPCELL_ROW_1_51,VGND,li1,57.2700,16.0280,0.000033
TAP_TAPCELL_ROW_1_50,VGND,li1,31.5100,16.0280,0.000021
TAP_TAPCELL_ROW_0_49,VGND,li1,57.2700,11.1710,0.000001
TAP_TAPCELL_ROW_0_48,VGND,li1,44.3900,11.1710,0.000001
TAP_TAPCELL_ROW_0_47,VGND,li1,31.5100,11.1710,0.000001
TAP_TAPCELL_ROW_0_46,VGND,li1,18.6300,11.1710,0.000001
PHY_EDGE_ROW_22_Left_45,VGND,li1,6.2100,70.7200,0.000000
PHY_EDGE_ROW_21_Left_44,VGND,li1,6.2100,70.7200,0.000000
PHY_EDGE_ROW_20_Left_43,VGND,li1,6.2100,65.2800,0.000032
PHY_EDGE_ROW_19_Left_42,VGND,li1,6.2100,65.2800,0.000032
PHY_EDGE_ROW_18_Left_41,VGND,li1,6.2100,59.8400,0.000040
PHY_EDGE_ROW_17_Left_40,VGND,li1,6.2100,59.8400,0.000040
PHY_EDGE_ROW_16_Left_39,VGND,li1,6.2100,54.4000,0.000022
PHY_EDGE_ROW_15_Left_38,VGND,li1,6.2100,54.4000,0.000022
PHY_EDGE_ROW_14_Left_37,VGND,li1,6.2100,48.9600,0.000019
PHY_EDGE_ROW_13_Left_36,VGND,li1,6.2100,48.9600,0.000019
PHY_EDGE_ROW_12_Left_35,VGND,li1,6.2100,43.5200,0.000029
PHY_EDGE_ROW_11_Left_34,VGND,li1,6.2100,43.5200,0.000029
PHY_EDGE_ROW_10_Left_33,VGND,li1,6.2100,38.0800,0.000006
PHY_EDGE_ROW_9_Left_32,VGND,li1,6.2100,38.0800,0.000006
PHY_EDGE_ROW_8_Left_31,VGND,li1,6.2100,32.6400,0.000021
PHY_EDGE_ROW_7_Left_30,VGND,li1,6.2100,32.6400,0.000021
PHY_EDGE_ROW_6_Left_29,VGND,li1,6.2100,27.2000,0.000056
PHY_EDGE_ROW_5_Left_28,VGND,li1,6.2100,27.2000,0.000056
PHY_EDGE_ROW_4_Left_27,VGND,li1,6.2100,21.7600,0.000011
PHY_EDGE_ROW_3_Left_26,VGND,li1,6.2100,21.7600,0.000011
PHY_EDGE_ROW_2_Left_25,VGND,li1,6.2100,16.3200,0.000022
PHY_EDGE_ROW_1_Left_24,VGND,li1,6.2100,16.3200,0.000022
PHY_EDGE_ROW_0_Left_23,VGND,li1,6.2100,10.8800,0.000001
PHY_EDGE_ROW_22_Right_22,VGND,li1,67.8500,70.7200,0.000000
PHY_EDGE_ROW_21_Right_21,VGND,li1,67.8500,70.7200,0.000000
PHY_EDGE_ROW_20_Right_20,VGND,li1,67.8500,65.2800,0.000058
PHY_EDGE_ROW_19_Right_19,VGND,li1,67.8500,65.2800,0.000058
PHY_EDGE_ROW_18_Right_18,VGND,li1,67.8500,59.8400,0.000094
PHY_EDGE_ROW_17_Right_17,VGND,li1,67.8500,59.8400,0.000094
PHY_EDGE_ROW_16_Right_16,VGND,li1,67.8500,54.4000,0.000040
PHY_EDGE_ROW_15_Right_15,VGND,li1,67.8500,54.4000,0.000040
PHY_EDGE_ROW_14_Right_14,VGND,li1,67.8500,48.9600,0.000031
PHY_EDGE_ROW_13_Right_13,VGND,li1,67.8500,48.9600,0.000031
PHY_EDGE_ROW_12_Right_12,VGND,li1,67.8500,43.5200,0.000060
PHY_EDGE_ROW_11_Right_11,VGND,li1,67.8500,43.5200,0.000060
PHY_EDGE_ROW_10_Right_10,VGND,li1,67.8500,38.0800,0.000006
PHY_EDGE_ROW_9_Right_9,VGND,li1,67.8500,38.0800,0.000006
PHY_EDGE_ROW_8_Right_8,VGND,li1,67.8500,32.6400,0.000044
PHY_EDGE_ROW_7_Right_7,VGND,li1,67.8500,32.6400,0.000044
PHY_EDGE_ROW_6_Right_6,VGND,li1,67.8500,27.2000,0.000107
PHY_EDGE_ROW_5_Right_5,VGND,li1,67.8500,27.2000,0.000107
PHY_EDGE_ROW_4_Right_4,VGND,li1,67.8500,21.7600,0.000031
PHY_EDGE_ROW_3_Right_3,VGND,li1,67.8500,21.7600,0.000031
PHY_EDGE_ROW_2_Right_2,VGND,li1,67.8500,16.3200,0.000035
PHY_EDGE_ROW_1_Right_1,VGND,li1,67.8500,16.3200,0.000035
PHY_EDGE_ROW_0_Right_0,VGND,li1,67.8500,10.8800,0.000001
_244_,VGND,li1,13.5700,54.4000,0.000022
_243_,VGND,li1,12.1900,48.9600,0.000019
_242_,VGND,li1,13.1100,32.6400,0.000021
_241_,VGND,li1,13.1100,27.2000,0.000056
_240_,VGND,li1,11.7300,16.3200,0.000022
_239_,VGND,li1,19.0900,16.3200,0.000020
_238_,VGND,li1,31.5100,21.7600,0.000018
_237_,VGND,li1,32.8900,16.3200,0.000023
_236_,VGND,li1,27.3700,32.6400,0.000019
_235_,VGND,li1,32.8900,48.9600,0.000020
_234_,VGND,li1,43.0100,48.9600,0.000026
_233_,VGND,li1,43.4700,32.6400,0.000034
_232_,VGND,li1,41.6300,27.2000,0.000092
_231_,VGND,li1,62.3300,16.3200,0.000035
_230_,VGND,li1,61.4100,21.7600,0.000031
_229_,VGND,li1,44.8500,21.7600,0.000026
_228_,VGND,li1,45.3100,16.3200,0.000030
_227_,VGND,li1,58.1900,32.6400,0.000042
_226_,VGND,li1,63.2500,32.6400,0.000044
_225_,VGND,li1,62.7900,48.9600,0.000031
_224_,VGND,li1,61.8700,65.2800,0.000058
_223_,VGND,li1,61.8700,65.2800,0.000058
_222_,VGND,li1,52.6700,54.4000,0.000040
_221_,VGND,li1,40.2500,65.2800,0.000041
_220_,VGND,li1,48.5300,65.2800,0.000050
_219_,VGND,li1,31.5100,65.2800,0.000032
_218_,VGND,li1,26.4500,65.2800,0.000024
_217_,VGND,li1,13.5700,65.2800,0.000032
_216_,VGND,li1,13.1100,65.2800,0.000032
_215_,VGND,li1,25.0700,54.4000,0.000019
_214_,VGND,li1,26.4500,38.0800,0.000006
_213_,VGND,li1,61.4100,48.9600,0.000031
_212_,VGND,li1,58.8800,59.8400,0.000094
_211_,VGND,li1,56.8100,65.2800,0.000054
_210_,VGND,li1,55.6600,65.2800,0.000054
_209_,VGND,li1,61.8700,59.8400,0.000094
_208_,VGND,li1,58.6500,59.8400,0.000094
_207_,VGND,li1,50.1400,48.9600,0.000028
_206_,VGND,li1,49.6800,59.8400,0.000094
_205_,VGND,li1,51.2900,54.4000,0.000040
_204_,VGND,li1,38.6400,65.2800,0.000041
_203_,VGND,li1,40.4800,59.8400,0.000075
_202_,VGND,li1,42.3200,65.2800,0.000045
_201_,VGND,li1,44.8500,70.7200,0.000000
_200_,VGND,li1,45.5400,65.2800,0.000046
_199_,VGND,li1,29.2100,70.7200,0.000000
_198_,VGND,li1,33.3500,65.2800,0.000035
_197_,VGND,li1,23.9200,59.8400,0.000039
_196_,VGND,li1,25.7600,65.2800,0.000024
_195_,VGND,li1,20.9300,65.2800,0.000028
_194_,VGND,li1,8.0500,65.2800,0.000032
_193_,VGND,li1,14.9500,59.8400,0.000040
_192_,VGND,li1,11.2700,59.8400,0.000040
_191_,VGND,li1,45.7700,59.8400,0.000088
_190_,VGND,li1,12.6500,70.7200,0.000000
_189_,VGND,li1,16.3300,59.8400,0.000040
_188_,VGND,li1,24.6100,43.5200,0.000027
_187_,VGND,li1,22.3100,27.2000,0.000052
_186_,VGND,li1,23.4600,48.9600,0.000014
_185_,VGND,li1,26.9100,48.9600,0.000015
_184_,VGND,li1,24.8400,32.6400,0.000016
_183_,VGND,li1,31.9700,32.6400,0.000023
_182_,VGND,li1,27.6000,38.0800,0.000006
_181_,VGND,li1,30.1300,43.5200,0.000038
_180_,VGND,li1,51.5200,48.9600,0.000028
_179_,VGND,li1,53.3600,59.8400,0.000094
_178_,VGND,li1,52.2100,16.3200,0.000032
_177_,VGND,li1,27.6000,59.8400,0.000050
_176_,VGND,li1,54.5100,43.5200,0.000060
_175_,VGND,li1,39.5600,48.9600,0.000024
_174_,VGND,li1,36.8000,48.9600,0.000022
_173_,VGND,li1,58.1900,48.9600,0.000030
_172_,VGND,li1,64.1700,48.9600,0.000031
_171_,VGND,li1,48.3000,65.2800,0.000050
_170_,VGND,li1,22.3100,43.5200,0.000027
_169_,VGND,li1,15.1800,43.5200,0.000029
_168_,VGND,li1,26.4500,43.5200,0.000032
_167_,VGND,li1,60.0300,70.7200,0.000000
_166_,VGND,li1,60.9500,21.7600,0.000031
_165_,VGND,li1,14.9500,48.9600,0.000018
_164_,VGND,li1,45.3100,43.5200,0.000060
_163_,VGND,li1,14.9500,54.4000,0.000022
_162_,VGND,li1,17.2500,48.9600,0.000017
_161_,VGND,li1,14.4900,43.5200,0.000029
_160_,VGND,li1,12.1900,43.5200,0.000029
_159_,VGND,li1,8.0500,32.6400,0.000021
_158_,VGND,li1,13.1100,38.0800,0.000006
_157_,VGND,li1,13.5700,38.0800,0.000006
_156_,VGND,li1,8.0500,27.2000,0.000056
_155_,VGND,li1,13.5700,27.2000,0.000056
_154_,VGND,li1,13.5700,32.6400,0.000021
_153_,VGND,li1,10.8100,21.7600,0.000011
_152_,VGND,li1,12.6500,16.3200,0.000022
_151_,VGND,li1,13.1100,21.7600,0.000011
_150_,VGND,li1,16.7900,16.3200,0.000021
_149_,VGND,li1,17.2500,21.7600,0.000011
_148_,VGND,li1,15.8700,10.8800,0.000001
_147_,VGND,li1,25.5300,16.3200,0.000016
_146_,VGND,li1,28.7500,16.3200,0.000019
_145_,VGND,li1,22.7700,16.3200,0.000018
_144_,VGND,li1,25.9900,21.7600,0.000013
_143_,VGND,li1,33.8100,21.7600,0.000019
_142_,VGND,li1,26.9100,16.3200,0.000018
_141_,VGND,li1,26.4500,21.7600,0.000013
_140_,VGND,li1,28.7500,32.6400,0.000019
_139_,VGND,li1,29.2100,21.7600,0.000016
_138_,VGND,li1,27.1400,43.5200,0.000032
_137_,VGND,li1,27.6000,48.9600,0.000015
_136_,VGND,li1,37.0300,54.4000,0.000029
_135_,VGND,li1,40.7100,38.0800,0.000006
_134_,VGND,li1,43.0100,43.5200,0.000060
_133_,VGND,li1,39.5600,43.5200,0.000059
_132_,VGND,li1,42.5500,48.9600,0.000026
_131_,VGND,li1,40.9400,38.0800,0.000006
_130_,VGND,li1,44.1600,38.0800,0.000006
_129_,VGND,li1,37.4900,38.0800,0.000006
_128_,VGND,li1,17.2500,48.9600,0.000017
_127_,VGND,li1,42.5500,27.2000,0.000092
_126_,VGND,li1,41.1700,32.6400,0.000032
_125_,VGND,li1,59.3400,16.3200,0.000034
_124_,VGND,li1,54.7400,21.7600,0.000029
_123_,VGND,li1,56.3500,16.3200,0.000033
_122_,VGND,li1,54.2800,21.7600,0.000029
_121_,VGND,li1,57.9600,21.7600,0.000030
_120_,VGND,li1,59.1100,27.2000,0.000107
_119_,VGND,li1,46.4600,21.7600,0.000026
_118_,VGND,li1,49.9100,21.7600,0.000027
_117_,VGND,li1,49.2200,27.2000,0.000107
_116_,VGND,li1,46.4600,16.3200,0.000030
_115_,VGND,li1,51.5200,32.6400,0.000038
_114_,VGND,li1,50.3700,21.7600,0.000027
_113_,VGND,li1,55.2000,32.6400,0.000041
_112_,VGND,li1,52.6700,32.6400,0.000039
_111_,VGND,li1,59.3400,38.0800,0.000006
_110_,VGND,li1,62.1000,43.5200,0.000060
_109_,VGND,li1,63.2500,32.6400,0.000044
_108_,VGND,li1,58.4200,43.5200,0.000060
_107_,VGND,li1,57.9600,48.9600,0.000030
